53.713, 60.55, 110.378
53.635, 58.552, 110.47
53.556, 56.553, 110.562
53.473, 54.555, 110.654
53.386, 52.557, 110.745
53.295, 50.559, 110.837
53.198, 48.562, 110.929
53.096, 46.564, 111.021
52.989, 44.567, 111.112
52.875, 42.57, 114.29
52.754, 40.574, 117.467
52.626, 38.578, 120.645
52.491, 36.583, 123.822
52.348, 34.588, 126.447
52.195, 32.594, 126.409
52.035, 30.6, 126.368
51.867, 28.607, 126.368
51.686, 26.615, 126.323
51.497, 24.624, 126.273
51.3, 22.634, 126.218
51.088, 20.645, 126.218
50.865, 18.658, 126.156
50.633, 16.671, 126.086
50.385, 14.687, 126.086
50.123, 12.704, 126.007
49.85, 10.723, 125.916
49.56, 8.744, 125.916
49.252, 6.768, 125.813
48.93, 4.794, 125.693
48.591, 2.823, 124.206
48.227, 0.856, 122.144
47.846, -1.107, 120.046
47.446, -3.067, 117.911
47.017, -5.02, 115.737
46.561, -6.967, 113.521
46.081, -8.909, 111.262
45.573, -10.843, 108.955
45.024, -12.766, 106.598
44.439, -14.679, 104.188
43.816, -16.579, 101.721
43.15, -18.465, 99.193
42.435, -20.333, 96.599
41.661, -22.177, 93.932
40.819, -23.991, 91.188
39.905, -25.769, 88.359
38.908, -27.503, 85.437
37.817, -29.178, 82.411
36.617, -30.777, 79.271
35.295, -32.277, 76
33.549, -33.861, 0
33.549, -33.861, 0
18.735, -47.298, 0
endData
127
127
200
53.713, 60.55, 52.769, 36.187, 50.503, -20.473, 33.549, -33.861
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"LemLib v0.5","gc":{"robotWidth":12,"robotHeight":12,"robotIsHolonomic":false,"showRobot":false,"uol":2.54,"pointDensity":2,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2025 - High Stakes (Skills)","signature":"V5RC 2025 - High Stakes (Skills)","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"dDFZwkAL03","x":53.713439876177716,"y":60.55038264522707,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"ieKK1Jo9ac","x":52.769110764430565,"y":36.18669156215068,"lock":false,"visible":true,"__type":"control"},{"uid":"ngp0nNDg0e","x":50.50272089623741,"y":-20.47305514267814,"lock":false,"visible":true,"__type":"control"},{"uid":"w5zqdJTbPe","x":33.549,"y":-33.861,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[{"uid":"EHvuZA91Mx","xPos":0,"yPos":0.6740833693149109,"followBentRate":true},{"uid":"H5Sns7zndO","xPos":0.17647058823529413,"yPos":0.6884760002878527,"followBentRate":true},{"uid":"6LffniXFGd","xPos":0.27450980392156865,"yPos":1,"followBentRate":true}],"lookaheadKeyframes":[],"uid":"MXvvlISso3"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":76,"to":127},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.076},"maxDecelerationRate":127},"name":"Path","uid":"v9pO7SMzgi","lock":false,"visible":true}]}
