-54.343, 36.567, 84.869
-52.747, 37.772, 89.082
-51.11, 38.922, 93.295
-49.434, 40.013, 97.508
-47.724, 41.05, 101.721
-45.988, 42.041, 105.934
-44.224, 42.985, 110.147
-42.438, 43.885, 114.361
-40.633, 44.746, 118.574
-38.811, 45.569, 122.787
-36.97, 46.352, 127
-35.115, 47.1, 127
-33.247, 47.815, 127
-31.368, 48.497, 127
-29.475, 49.143, 127
-27.572, 49.758, 127
-25.659, 50.342, 127
-23.737, 50.895, 127
-21.805, 51.413, 127
-19.865, 51.899, 127
-17.918, 52.353, 127
-15.962, 52.771, 127
-13.999, 53.153, 127
-12.029, 53.5, 127
-10.052, 53.802, 127
-8.069, 54.064, 127
-6.081, 54.275, 127
-4.087, 54.435, 127
-2.089, 54.529, 127
-0.09, 54.555, 127
1.892, 54.809, 127
3.871, 55.098, 127
5.849, 55.394, 127
7.827, 55.692, 127
9.805, 55.988, 127
11.785, 56.273, 127
13.767, 56.54, 127
15.752, 56.781, 127
17.742, 56.986, 127
19.735, 57.146, 127
21.732, 57.257, 127
23.731, 57.314, 127
25.731, 57.314, 127
27.73, 57.26, 125.451
29.727, 57.152, 123.41
31.723, 57.026, 121.335
33.721, 56.939, 119.224
35.711, 56.748, 117.074
37.689, 56.457, 114.884
39.65, 56.061, 112.652
41.582, 55.546, 110.375
43.478, 54.912, 108.05
45.33, 54.158, 105.673
47.126, 53.279, 103.242
48.85, 52.267, 100.753
50.496, 51.132, 98.2
52.054, 49.878, 95.58
53.507, 48.505, 92.885
54.851, 47.025, 90.11
56.085, 45.452, 87.247
57.195, 43.789, 84.286
58.192, 42.056, 81.217
59.069, 40.259, 78.028
59.839, 38.414, 74.703
60.495, 36.524, 71.222
61.056, 34.605, 67.562
61.518, 32.66, 63.693
61.888, 30.694, 59.572
62.177, 28.716, 55.144
62.391, 26.727, 50.328
62.534, 24.733, 45
62.58, 23.807, 0
62.58, 23.807, 0
63.569, 3.831, 0
endData
127
127
200
-54.343, 36.567, -40.124, 47.82, -14.537, 54.746, 0.085, 54.553
0.085, 54.553, 12.59, 56.285, 19.708, 58.016, 31.251, 57.038
31.251, 57.038, 47.22, 56.862, 61.649, 48.012, 62.58, 23.807
#PATH.JERRYIO-DATA {"appVersion":"0.6.0","format":"LemLib v0.4.x (inch, byte-voltage)","gc":{"robotWidth":12,"robotHeight":12,"robotIsHolonomic":false,"showRobot":false,"uol":2.54,"pointDensity":2,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"VRC 2024 - Over Under","signature":"VRC 2024 - Over Under","origin":{"__type":"built-in"}}},"paths":[{"segments":[{"controls":[{"uid":"YBgvswgy3h","x":-54.343,"y":36.567278287461775,"lock":false,"visible":true,"heading":30,"__type":"end-point"},{"uid":"S8G6SpP1Iq","x":-40.12432085675698,"y":47.81981776062291,"lock":false,"visible":true,"__type":"control"},{"uid":"nBQbMaemMb","x":-14.53679365140275,"y":54.74576497410226,"lock":false,"visible":true,"__type":"control"},{"uid":"hhxATfkDxP","x":0.08465046594252483,"y":54.553377551505605,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[{"uid":"FozW3sCmDo","xPos":0,"yPos":0.4862016669593724,"followBentRate":false},{"uid":"I2TxLulo5I","xPos":0.3333333333333333,"yPos":1,"followBentRate":false}],"lookaheadKeyframes":[],"uid":"168mkpwAUp"},{"controls":[{"uid":"hhxATfkDxP","x":0.08465046594252483,"y":54.553377551505605,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"NNLJWz1ut5","x":12.589832934724667,"y":56.28486435487544,"lock":false,"visible":true,"__type":"control"},{"uid":"mbqhwzUnt7","x":19.708167570800654,"y":58.01635115824528,"lock":false,"visible":true,"__type":"control"},{"uid":"f5yeYGa9ZQ","x":31.251412926599556,"y":57.038,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"eKspDHNpSh"},{"controls":[{"uid":"f5yeYGa9ZQ","x":31.251412926599556,"y":57.038,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"Lgs7fIfcsO","x":47.21956900212137,"y":56.86202662266538,"lock":false,"visible":true,"__type":"control"},{"uid":"phD4sN0UJZ","x":61.64862569686999,"y":48.012205183219564,"lock":false,"visible":true,"__type":"control"},{"uid":"sJROT1bcLS","x":62.58,"y":23.80662951771965,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"FM0KlnxMW6"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":45,"to":127},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.057},"maxDecelerationRate":127},"name":"Path","uid":"OUI0mxbfph","lock":false,"visible":true}]}
